"regiao","estado","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados","date"
"Nordeste","PI",3,3,0,0,2020-03-22
"Nordeste","PI",1,4,0,0,2020-03-23
"Nordeste","PI",0,4,0,0,2020-03-24
"Nordeste","PI",2,6,0,0,2020-03-25
"Nordeste","PI",0,6,0,0,2020-03-26
"Nordeste","PI",2,8,0,0,2020-03-27
"Nordeste","PI",1,9,0,0,2020-03-28
"Nordeste","PI",0,9,0,0,2020-03-29
"Nordeste","PI",2,11,1,1,2020-03-30
"Nordeste","PI",3,14,0,1,2020-03-31
"Nordeste","PI",2,16,2,3,2020-04-01
"Nordeste","PI",2,18,1,4,2020-04-02
"Nordeste","PI",0,18,0,4,2020-04-03
"Nordeste","PI",1,19,0,4,2020-04-04
"Nordeste","PI",2,21,0,4,2020-04-05
"Nordeste","PI",1,22,0,4,2020-04-06
"Nordeste","PI",1,23,0,4,2020-04-07
"Nordeste","PI",0,23,0,4,2020-04-08
"Nordeste","CE",0,0,0,0,2020-02-01
"Nordeste","CE",0,0,0,0,2020-02-02
"Nordeste","CE",0,0,0,0,2020-02-03
"Nordeste","CE",0,0,0,0,2020-02-04
"Nordeste","CE",0,0,0,0,2020-02-05
"Nordeste","CE",0,0,0,0,2020-02-06
"Nordeste","CE",0,0,0,0,2020-02-07
"Nordeste","CE",0,0,0,0,2020-02-08
"Nordeste","CE",0,0,0,0,2020-02-09
"Nordeste","CE",0,0,0,0,2020-02-10
"Nordeste","CE",0,0,0,0,2020-02-11
"Nordeste","CE",0,0,0,0,2020-02-12
"Nordeste","CE",0,0,0,0,2020-02-13
"Nordeste","CE",0,0,0,0,2020-02-14
"Nordeste","CE",0,0,0,0,2020-02-15
"Nordeste","CE",0,0,0,0,2020-02-16
"Nordeste","CE",0,0,0,0,2020-02-17
"Nordeste","CE",0,0,0,0,2020-02-18
"Nordeste","CE",0,0,0,0,2020-02-19
"Nordeste","CE",0,0,0,0,2020-02-20
"Nordeste","CE",0,0,0,0,2020-02-21
"Nordeste","CE",0,0,0,0,2020-02-22
"Nordeste","CE",0,0,0,0,2020-02-23
"Nordeste","CE",0,0,0,0,2020-02-24
"Nordeste","CE",0,0,0,0,2020-02-25
"Nordeste","CE",0,0,0,0,2020-02-26
"Nordeste","CE",0,0,0,0,2020-02-27
"Nordeste","CE",0,0,0,0,2020-02-28
"Nordeste","CE",0,0,0,0,2020-02-29
"Nordeste","CE",0,0,0,0,2020-03-01
"Nordeste","CE",0,0,0,0,2020-03-02
"Nordeste","CE",0,0,0,0,2020-03-03
"Nordeste","CE",0,0,0,0,2020-03-04
"Nordeste","CE",0,0,0,0,2020-03-05
"Nordeste","CE",0,0,0,0,2020-03-06
"Nordeste","CE",0,0,0,0,2020-03-07
"Nordeste","CE",0,0,0,0,2020-03-08
"Nordeste","CE",0,0,0,0,2020-03-09
"Nordeste","CE",0,0,0,0,2020-03-10
"Nordeste","CE",0,0,0,0,2020-03-11
"Nordeste","CE",0,0,0,0,2020-03-12
"Nordeste","CE",0,0,0,0,2020-03-13
"Nordeste","CE",0,0,0,0,2020-03-14
"Nordeste","CE",0,0,0,0,2020-03-15
"Nordeste","CE",0,0,0,0,2020-03-16
"Nordeste","CE",0,0,0,0,2020-03-17
"Nordeste","CE",0,0,0,0,2020-03-18
"Nordeste","CE",5,5,0,0,2020-03-19
"Nordeste","CE",4,9,0,0,2020-03-20
"Nordeste","CE",11,20,0,0,2020-03-21
"Nordeste","CE",35,55,0,0,2020-03-22
"Nordeste","CE",13,68,0,0,2020-03-23
"Nordeste","CE",44,112,0,0,2020-03-24
"Nordeste","CE",51,163,0,0,2020-03-25
"Nordeste","CE",19,182,0,0,2020-03-26
"Nordeste","CE",18,200,0,0,2020-03-27
"Nordeste","CE",35,235,3,3,2020-03-28
"Nordeste","CE",47,282,0,3,2020-03-29
"Nordeste","CE",32,314,1,4,2020-03-30
"Nordeste","CE",34,348,1,5,2020-03-31
"Nordeste","CE",24,372,0,5,2020-04-01
"Nordeste","CE",18,390,2,7,2020-04-02
"Nordeste","CE",54,444,1,8,2020-04-03
"Nordeste","CE",106,550,12,20,2020-04-04
"Nordeste","CE",77,627,2,22,2020-04-05
"Nordeste","CE",103,730,0,22,2020-04-06
"Nordeste","CE",93,823,4,26,2020-04-07
"Nordeste","CE",190,1013,3,29,2020-04-08
"Nordeste","RN",0,0,0,0,2020-02-01
"Nordeste","RN",0,0,0,0,2020-02-02
"Nordeste","RN",0,0,0,0,2020-02-03
"Nordeste","RN",0,0,0,0,2020-02-04
"Nordeste","RN",0,0,0,0,2020-02-05
"Nordeste","RN",0,0,0,0,2020-02-06
"Nordeste","RN",0,0,0,0,2020-02-07
"Nordeste","RN",0,0,0,0,2020-02-08
"Nordeste","RN",0,0,0,0,2020-02-09
"Nordeste","RN",0,0,0,0,2020-02-10
"Nordeste","RN",0,0,0,0,2020-02-11
"Nordeste","RN",0,0,0,0,2020-02-12
"Nordeste","RN",0,0,0,0,2020-02-13
"Nordeste","RN",0,0,0,0,2020-02-14
"Nordeste","RN",0,0,0,0,2020-02-15
"Nordeste","RN",0,0,0,0,2020-02-16
"Nordeste","RN",0,0,0,0,2020-02-17
"Nordeste","RN",0,0,0,0,2020-02-18
"Nordeste","RN",0,0,0,0,2020-02-19
"Nordeste","RN",0,0,0,0,2020-02-20
"Nordeste","RN",0,0,0,0,2020-02-21
"Nordeste","RN",0,0,0,0,2020-02-22
"Nordeste","RN",0,0,0,0,2020-02-23
"Nordeste","RN",0,0,0,0,2020-02-24
"Nordeste","RN",0,0,0,0,2020-02-25
"Nordeste","RN",0,0,0,0,2020-02-26
"Nordeste","RN",0,0,0,0,2020-02-27
"Nordeste","RN",0,0,0,0,2020-02-28
"Nordeste","RN",0,0,0,0,2020-02-29
"Nordeste","RN",0,0,0,0,2020-03-01
"Nordeste","RN",0,0,0,0,2020-03-02
"Nordeste","RN",0,0,0,0,2020-03-03
"Nordeste","RN",0,0,0,0,2020-03-04
"Nordeste","RN",0,0,0,0,2020-03-05
"Nordeste","RN",0,0,0,0,2020-03-06
"Nordeste","RN",0,0,0,0,2020-03-07
"Nordeste","RN",0,0,0,0,2020-03-08
"Nordeste","RN",0,0,0,0,2020-03-09
"Nordeste","RN",0,0,0,0,2020-03-10
"Nordeste","RN",0,0,0,0,2020-03-11
"Nordeste","RN",0,0,0,0,2020-03-12
"Nordeste","RN",0,0,0,0,2020-03-13
"Nordeste","RN",0,0,0,0,2020-03-14
"Nordeste","RN",1,1,0,0,2020-03-15
"Nordeste","RN",0,1,0,0,2020-03-16
"Nordeste","RN",0,1,0,0,2020-03-17
"Nordeste","RN",0,1,0,0,2020-03-18
"Nordeste","RN",0,1,0,0,2020-03-19
"Nordeste","RN",0,1,0,0,2020-03-20
"Nordeste","RN",0,1,0,0,2020-03-21
"Nordeste","RN",0,1,0,0,2020-03-22
"Nordeste","RN",5,6,0,0,2020-03-23
"Nordeste","RN",3,9,0,0,2020-03-24
"Nordeste","RN",4,13,0,0,2020-03-25
"Nordeste","RN",0,13,0,0,2020-03-26
"Nordeste","RN",1,14,0,0,2020-03-27
"Nordeste","RN",5,19,0,0,2020-03-28
"Nordeste","RN",9,28,0,0,2020-03-29
"Nordeste","RN",17,45,0,0,2020-03-30
"Nordeste","RN",23,68,1,1,2020-03-31
"Nordeste","RN",9,77,0,1,2020-04-01
"Nordeste","RN",5,82,0,1,2020-04-02
"Nordeste","RN",10,92,1,2,2020-04-03
"Nordeste","RN",13,105,0,2,2020-04-04
"Nordeste","RN",71,176,2,4,2020-04-05
"Nordeste","RN",36,212,1,5,2020-04-06
"Nordeste","RN",30,242,2,7,2020-04-07
"Nordeste","RN",4,246,0,7,2020-04-08
"Nordeste","PB",0,0,0,0,2020-02-01
"Nordeste","PB",0,0,0,0,2020-02-02
"Nordeste","PB",0,0,0,0,2020-02-03
"Nordeste","PB",0,0,0,0,2020-02-04
"Nordeste","PB",0,0,0,0,2020-02-05
"Nordeste","PB",0,0,0,0,2020-02-06
"Nordeste","PB",0,0,0,0,2020-02-07
"Nordeste","PB",0,0,0,0,2020-02-08
"Nordeste","PB",0,0,0,0,2020-02-09
"Nordeste","PB",0,0,0,0,2020-02-10
"Nordeste","PB",0,0,0,0,2020-02-11
"Nordeste","PB",0,0,0,0,2020-02-12
"Nordeste","PB",0,0,0,0,2020-02-13
"Nordeste","PB",0,0,0,0,2020-02-14
"Nordeste","PB",0,0,0,0,2020-02-15
"Nordeste","PB",0,0,0,0,2020-02-16
"Nordeste","PB",0,0,0,0,2020-02-17
"Nordeste","PB",0,0,0,0,2020-02-18
"Nordeste","PB",0,0,0,0,2020-02-19
"Nordeste","PB",0,0,0,0,2020-02-20
"Nordeste","PB",0,0,0,0,2020-02-21
"Nordeste","PB",0,0,0,0,2020-02-22
"Nordeste","PB",0,0,0,0,2020-02-23
"Nordeste","PB",0,0,0,0,2020-02-24
"Nordeste","PB",0,0,0,0,2020-02-25
"Nordeste","PB",0,0,0,0,2020-02-26
"Nordeste","PB",0,0,0,0,2020-02-27
"Nordeste","PB",0,0,0,0,2020-02-28
"Nordeste","PB",0,0,0,0,2020-02-29
"Nordeste","PB",0,0,0,0,2020-03-01
"Nordeste","PB",0,0,0,0,2020-03-02
"Nordeste","PB",0,0,0,0,2020-03-03
"Nordeste","PB",0,0,0,0,2020-03-04
"Nordeste","PB",0,0,0,0,2020-03-05
"Nordeste","PB",0,0,0,0,2020-03-06
"Nordeste","PB",0,0,0,0,2020-03-07
"Nordeste","PB",0,0,0,0,2020-03-08
"Nordeste","PB",0,0,0,0,2020-03-09
"Nordeste","PB",0,0,0,0,2020-03-10
"Nordeste","PB",0,0,0,0,2020-03-11
"Nordeste","PB",0,0,0,0,2020-03-12
"Nordeste","PB",0,0,0,0,2020-03-13
"Nordeste","PB",0,0,0,0,2020-03-14
"Nordeste","PB",0,0,0,0,2020-03-15
"Nordeste","PB",0,0,0,0,2020-03-16
"Nordeste","PB",0,0,0,0,2020-03-17
"Nordeste","PB",0,0,0,0,2020-03-18
"Nordeste","PB",0,0,0,0,2020-03-19
"Nordeste","PB",0,0,0,0,2020-03-20
"Nordeste","PB",1,1,0,0,2020-03-21
"Nordeste","PB",0,1,0,0,2020-03-22
"Nordeste","PB",0,1,0,0,2020-03-23
"Nordeste","PB",0,1,0,0,2020-03-24
"Nordeste","PB",1,2,0,0,2020-03-25
"Nordeste","PB",1,3,0,0,2020-03-26
"Nordeste","PB",0,3,0,0,2020-03-27
"Nordeste","PB",2,5,0,0,2020-03-28
"Nordeste","PB",4,9,0,0,2020-03-29
"Nordeste","PB",5,14,0,0,2020-03-30
"Nordeste","PB",0,14,0,0,2020-03-31
"Nordeste","PB",1,15,0,0,2020-04-01
"Nordeste","PB",2,17,0,0,2020-04-02
"Nordeste","PB",3,20,1,1,2020-04-03
"Nordeste","PB",1,21,0,1,2020-04-04
"Nordeste","PB",8,29,0,1,2020-04-05
"Nordeste","PB",3,32,1,2,2020-04-06
"Nordeste","PB",2,34,2,4,2020-04-07
"Nordeste","PB",1,35,0,4,2020-04-08
"Nordeste","PE",0,0,0,0,2020-02-01
"Nordeste","PE",0,0,0,0,2020-02-02
"Nordeste","PE",0,0,0,0,2020-02-03
"Nordeste","PE",0,0,0,0,2020-02-04
"Nordeste","PE",0,0,0,0,2020-02-05
"Nordeste","PE",0,0,0,0,2020-02-06
"Nordeste","PE",0,0,0,0,2020-02-07
"Nordeste","PE",0,0,0,0,2020-02-08
"Nordeste","PE",0,0,0,0,2020-02-09
"Nordeste","PE",0,0,0,0,2020-02-10
"Nordeste","PE",0,0,0,0,2020-02-11
"Nordeste","PE",0,0,0,0,2020-02-12
"Nordeste","PE",0,0,0,0,2020-02-13
"Nordeste","PE",0,0,0,0,2020-02-14
"Nordeste","PE",0,0,0,0,2020-02-15
"Nordeste","PE",0,0,0,0,2020-02-16
"Nordeste","PE",0,0,0,0,2020-02-17
"Nordeste","PE",0,0,0,0,2020-02-18
"Nordeste","PE",0,0,0,0,2020-02-19
"Nordeste","PE",0,0,0,0,2020-02-20
"Nordeste","PE",0,0,0,0,2020-02-21
"Nordeste","PE",0,0,0,0,2020-02-22
"Nordeste","PE",0,0,0,0,2020-02-23
"Nordeste","PE",0,0,0,0,2020-02-24
"Nordeste","PE",0,0,0,0,2020-02-25
"Nordeste","PE",0,0,0,0,2020-02-26
"Nordeste","PE",0,0,0,0,2020-02-27
"Nordeste","PE",0,0,0,0,2020-02-28
"Nordeste","PE",0,0,0,0,2020-02-29
"Nordeste","PE",0,0,0,0,2020-03-01
"Nordeste","PE",0,0,0,0,2020-03-02
"Nordeste","PE",0,0,0,0,2020-03-03
"Nordeste","PE",0,0,0,0,2020-03-04
"Nordeste","PE",0,0,0,0,2020-03-05
"Nordeste","PE",0,0,0,0,2020-03-06
"Nordeste","PE",0,0,0,0,2020-03-07
"Nordeste","PE",0,0,0,0,2020-03-08
"Nordeste","PE",0,0,0,0,2020-03-09
"Nordeste","PE",0,0,0,0,2020-03-10
"Nordeste","PE",0,0,0,0,2020-03-11
"Nordeste","PE",0,0,0,0,2020-03-12
"Nordeste","PE",0,0,0,0,2020-03-13
"Nordeste","PE",2,2,0,0,2020-03-14
"Nordeste","PE",0,2,0,0,2020-03-15
"Nordeste","PE",0,2,0,0,2020-03-16
"Nordeste","PE",0,2,0,0,2020-03-17
"Nordeste","PE",0,2,0,0,2020-03-18
"Nordeste","PE",14,16,0,0,2020-03-19
"Nordeste","PE",0,16,0,0,2020-03-20
"Nordeste","PE",12,28,0,0,2020-03-21
"Nordeste","PE",2,30,0,0,2020-03-22
"Nordeste","PE",0,30,0,0,2020-03-23
"Nordeste","PE",7,37,0,0,2020-03-24
"Nordeste","PE",5,42,0,0,2020-03-25
"Nordeste","PE",0,42,0,0,2020-03-26
"Nordeste","PE",4,46,1,1,2020-03-27
"Nordeste","PE",2,48,2,3,2020-03-28
"Nordeste","PE",8,56,1,4,2020-03-29
"Nordeste","PE",12,68,1,5,2020-03-30
"Nordeste","PE",5,73,0,5,2020-03-31
"Nordeste","PE",5,78,1,6,2020-04-01
"Nordeste","PE",9,87,0,6,2020-04-02
"Nordeste","PE",8,95,2,8,2020-04-03
"Nordeste","PE",11,106,1,9,2020-04-04
"Nordeste","PE",30,136,1,10,2020-04-05
"Nordeste","PE",40,176,4,14,2020-04-06
"Nordeste","PE",25,201,7,21,2020-04-07
"Nordeste","PE",22,223,9,30,2020-04-08
"Nordeste","AL",0,0,0,0,2020-02-01
"Nordeste","AL",0,0,0,0,2020-02-02
"Nordeste","AL",0,0,0,0,2020-02-03
"Nordeste","AL",0,0,0,0,2020-02-04
"Nordeste","AL",0,0,0,0,2020-02-05
"Nordeste","AL",0,0,0,0,2020-02-06
"Nordeste","AL",0,0,0,0,2020-02-07
"Nordeste","AL",0,0,0,0,2020-02-08
"Nordeste","AL",0,0,0,0,2020-02-09
"Nordeste","AL",0,0,0,0,2020-02-10
"Nordeste","AL",0,0,0,0,2020-02-11
"Nordeste","AL",0,0,0,0,2020-02-12
"Nordeste","AL",0,0,0,0,2020-02-13
"Nordeste","AL",0,0,0,0,2020-02-14
"Nordeste","AL",0,0,0,0,2020-02-15
"Nordeste","AL",0,0,0,0,2020-02-16
"Nordeste","AL",0,0,0,0,2020-02-17
"Nordeste","AL",0,0,0,0,2020-02-18
"Nordeste","AL",0,0,0,0,2020-02-19
"Nordeste","AL",0,0,0,0,2020-02-20
"Nordeste","AL",0,0,0,0,2020-02-21
"Nordeste","AL",0,0,0,0,2020-02-22
"Nordeste","AL",0,0,0,0,2020-02-23
"Nordeste","AL",0,0,0,0,2020-02-24
"Nordeste","AL",0,0,0,0,2020-02-25
"Nordeste","AL",0,0,0,0,2020-02-26
"Nordeste","AL",0,0,0,0,2020-02-27
"Nordeste","AL",0,0,0,0,2020-02-28
"Nordeste","AL",0,0,0,0,2020-02-29
"Nordeste","AL",0,0,0,0,2020-03-01
"Nordeste","AL",0,0,0,0,2020-03-02
"Nordeste","AL",0,0,0,0,2020-03-03
"Nordeste","AL",0,0,0,0,2020-03-04
"Nordeste","AL",0,0,0,0,2020-03-05
"Nordeste","AL",0,0,0,0,2020-03-06
"Nordeste","AL",0,0,0,0,2020-03-07
"Nordeste","AL",0,0,0,0,2020-03-08
"Nordeste","AL",0,0,0,0,2020-03-09
"Nordeste","AL",1,1,0,0,2020-03-10
"Nordeste","AL",0,1,0,0,2020-03-11
"Nordeste","AL",0,1,0,0,2020-03-12
"Nordeste","AL",0,1,0,0,2020-03-13
"Nordeste","AL",0,1,0,0,2020-03-14
"Nordeste","AL",0,1,0,0,2020-03-15
"Nordeste","AL",0,1,0,0,2020-03-16
"Nordeste","AL",0,1,0,0,2020-03-17
"Nordeste","AL",0,1,0,0,2020-03-18
"Nordeste","AL",0,1,0,0,2020-03-19
"Nordeste","AL",0,1,0,0,2020-03-20
"Nordeste","AL",3,4,0,0,2020-03-21
"Nordeste","AL",1,5,0,0,2020-03-22
"Nordeste","AL",2,7,0,0,2020-03-23
"Nordeste","AL",0,7,0,0,2020-03-24
"Nordeste","AL",0,7,0,0,2020-03-25
"Nordeste","AL",2,9,0,0,2020-03-26
"Nordeste","AL",2,11,0,0,2020-03-27
"Nordeste","AL",0,11,0,0,2020-03-28
"Nordeste","AL",0,11,0,0,2020-03-29
"Nordeste","AL",3,14,0,0,2020-03-30
"Nordeste","AL",3,17,0,0,2020-03-31
"Nordeste","AL",0,17,0,0,2020-04-01
"Nordeste","AL",1,18,1,1,2020-04-02
"Nordeste","AL",0,18,0,1,2020-04-03
"Nordeste","AL",0,18,0,1,2020-04-04
"Nordeste","AL",4,22,1,2,2020-04-05
"Nordeste","AL",1,23,0,2,2020-04-06
"Nordeste","AL",5,28,0,2,2020-04-07
"Nordeste","AL",3,31,0,2,2020-04-08
"Nordeste","SE",0,0,0,0,2020-02-01
"Nordeste","SE",0,0,0,0,2020-02-02
"Nordeste","SE",0,0,0,0,2020-02-03
"Nordeste","SE",0,0,0,0,2020-02-04
"Nordeste","SE",0,0,0,0,2020-02-05
"Nordeste","SE",0,0,0,0,2020-02-06
"Nordeste","SE",0,0,0,0,2020-02-07
"Nordeste","SE",0,0,0,0,2020-02-08
"Nordeste","SE",0,0,0,0,2020-02-09
"Nordeste","SE",0,0,0,0,2020-02-10
"Nordeste","SE",0,0,0,0,2020-02-11
"Nordeste","SE",0,0,0,0,2020-02-12
"Nordeste","SE",0,0,0,0,2020-02-13
"Nordeste","SE",0,0,0,0,2020-02-14
"Nordeste","SE",0,0,0,0,2020-02-15
"Nordeste","SE",0,0,0,0,2020-02-16
"Nordeste","SE",0,0,0,0,2020-02-17
"Nordeste","SE",0,0,0,0,2020-02-18
"Nordeste","SE",0,0,0,0,2020-02-19
"Nordeste","SE",0,0,0,0,2020-02-20
"Nordeste","SE",0,0,0,0,2020-02-21
"Nordeste","SE",0,0,0,0,2020-02-22
"Nordeste","SE",0,0,0,0,2020-02-23
"Nordeste","SE",0,0,0,0,2020-02-24
"Nordeste","SE",0,0,0,0,2020-02-25
"Nordeste","SE",0,0,0,0,2020-02-26
"Nordeste","SE",0,0,0,0,2020-02-27
"Nordeste","SE",0,0,0,0,2020-02-28
"Nordeste","SE",0,0,0,0,2020-02-29
"Nordeste","SE",0,0,0,0,2020-03-01
"Nordeste","SE",0,0,0,0,2020-03-02
"Nordeste","SE",0,0,0,0,2020-03-03
"Nordeste","SE",0,0,0,0,2020-03-04
"Nordeste","SE",0,0,0,0,2020-03-05
"Nordeste","SE",0,0,0,0,2020-03-06
"Nordeste","SE",0,0,0,0,2020-03-07
"Nordeste","SE",0,0,0,0,2020-03-08
"Nordeste","SE",0,0,0,0,2020-03-09
"Nordeste","SE",0,0,0,0,2020-03-10
"Nordeste","SE",0,0,0,0,2020-03-11
"Nordeste","SE",0,0,0,0,2020-03-12
"Nordeste","SE",0,0,0,0,2020-03-13
"Nordeste","SE",0,0,0,0,2020-03-14
"Nordeste","SE",0,0,0,0,2020-03-15
"Nordeste","SE",0,0,0,0,2020-03-16
"Nordeste","SE",1,1,0,0,2020-03-17
"Nordeste","SE",0,1,0,0,2020-03-18
"Nordeste","SE",3,4,0,0,2020-03-19
"Nordeste","SE",1,5,0,0,2020-03-20
"Nordeste","SE",1,6,0,0,2020-03-21
"Nordeste","SE",0,6,0,0,2020-03-22
"Nordeste","SE",4,10,0,0,2020-03-23
"Nordeste","SE",0,10,0,0,2020-03-24
"Nordeste","SE",0,10,0,0,2020-03-25
"Nordeste","SE",5,15,0,0,2020-03-26
"Nordeste","SE",1,16,0,0,2020-03-27
"Nordeste","SE",0,16,0,0,2020-03-28
"Nordeste","SE",0,16,0,0,2020-03-29
"Nordeste","SE",0,16,0,0,2020-03-30
"Nordeste","SE",0,16,0,0,2020-03-31
"Nordeste","SE",0,16,0,0,2020-04-01
"Nordeste","SE",3,19,0,0,2020-04-02
"Nordeste","SE",1,20,0,0,2020-04-03
"Nordeste","SE",3,23,2,2,2020-04-04
"Nordeste","SE",2,25,0,2,2020-04-05
"Nordeste","SE",2,27,0,2,2020-04-06
"Nordeste","SE",5,32,1,3,2020-04-07
"Nordeste","SE",0,32,1,4,2020-04-08
"Nordeste","BA",0,0,0,0,2020-02-01
"Nordeste","BA",0,0,0,0,2020-02-02
"Nordeste","BA",0,0,0,0,2020-02-03
"Nordeste","BA",0,0,0,0,2020-02-04
"Nordeste","BA",0,0,0,0,2020-02-05
"Nordeste","BA",0,0,0,0,2020-02-06
"Nordeste","BA",0,0,0,0,2020-02-07
"Nordeste","BA",0,0,0,0,2020-02-08
"Nordeste","BA",0,0,0,0,2020-02-09
"Nordeste","BA",0,0,0,0,2020-02-10
"Nordeste","BA",0,0,0,0,2020-02-11
"Nordeste","BA",0,0,0,0,2020-02-12
"Nordeste","BA",0,0,0,0,2020-02-13
"Nordeste","BA",0,0,0,0,2020-02-14
"Nordeste","BA",0,0,0,0,2020-02-15
"Nordeste","BA",0,0,0,0,2020-02-16
"Nordeste","BA",0,0,0,0,2020-02-17
"Nordeste","BA",0,0,0,0,2020-02-18
"Nordeste","BA",0,0,0,0,2020-02-19
"Nordeste","BA",0,0,0,0,2020-02-20
"Nordeste","BA",0,0,0,0,2020-02-21
"Nordeste","BA",0,0,0,0,2020-02-22
"Nordeste","BA",0,0,0,0,2020-02-23
"Nordeste","BA",0,0,0,0,2020-02-24
"Nordeste","BA",0,0,0,0,2020-02-25
"Nordeste","BA",0,0,0,0,2020-02-26
"Nordeste","BA",0,0,0,0,2020-02-27
"Nordeste","BA",0,0,0,0,2020-02-28
"Nordeste","BA",0,0,0,0,2020-02-29
"Nordeste","BA",0,0,0,0,2020-03-01
"Nordeste","BA",0,0,0,0,2020-03-02
"Nordeste","BA",0,0,0,0,2020-03-03
"Nordeste","BA",0,0,0,0,2020-03-04
"Nordeste","BA",0,0,0,0,2020-03-05
"Nordeste","BA",0,0,0,0,2020-03-06
"Nordeste","BA",0,0,0,0,2020-03-07
"Nordeste","BA",1,1,0,0,2020-03-08
"Nordeste","BA",1,2,0,0,2020-03-09
"Nordeste","BA",0,2,0,0,2020-03-10
"Nordeste","BA",0,2,0,0,2020-03-11
"Nordeste","BA",0,2,0,0,2020-03-12
"Nordeste","BA",0,2,0,0,2020-03-13
"Nordeste","BA",0,2,0,0,2020-03-14
"Nordeste","BA",0,2,0,0,2020-03-15
"Nordeste","BA",0,2,0,0,2020-03-16
"Nordeste","BA",0,2,0,0,2020-03-17
"Nordeste","BA",0,2,0,0,2020-03-18
"Nordeste","BA",1,3,0,0,2020-03-19
"Nordeste","BA",0,3,0,0,2020-03-20
"Nordeste","BA",27,30,0,0,2020-03-21
"Nordeste","BA",3,33,0,0,2020-03-22
"Nordeste","BA",8,41,0,0,2020-03-23
"Nordeste","BA",8,49,0,0,2020-03-24
"Nordeste","BA",14,63,0,0,2020-03-25
"Nordeste","BA",13,76,0,0,2020-03-26
"Nordeste","BA",8,84,0,0,2020-03-27
"Nordeste","BA",20,104,0,0,2020-03-28
"Nordeste","BA",11,115,0,0,2020-03-29
"Nordeste","BA",12,127,0,0,2020-03-30
"Nordeste","BA",27,154,1,1,2020-03-31
"Nordeste","BA",22,176,0,1,2020-04-01
"Nordeste","BA",37,213,1,2,2020-04-02
"Nordeste","BA",33,246,0,2,2020-04-03
"Nordeste","BA",21,267,1,3,2020-04-04
"Nordeste","BA",15,282,2,5,2020-04-05
"Nordeste","BA",50,332,2,7,2020-04-06
"Nordeste","BA",69,401,2,9,2020-04-07
"Nordeste","BA",30,431,1,10,2020-04-08
"Sudeste","MG",0,0,0,0,2020-02-01
"Sudeste","MG",0,0,0,0,2020-02-02
"Sudeste","MG",0,0,0,0,2020-02-03
"Sudeste","MG",0,0,0,0,2020-02-04
"Sudeste","MG",0,0,0,0,2020-02-05
"Sudeste","MG",0,0,0,0,2020-02-06
"Sudeste","MG",0,0,0,0,2020-02-07
"Sudeste","MG",0,0,0,0,2020-02-08
"Sudeste","MG",0,0,0,0,2020-02-09
"Sudeste","MG",0,0,0,0,2020-02-10
"Sudeste","MG",0,0,0,0,2020-02-11
"Sudeste","MG",0,0,0,0,2020-02-12
"Sudeste","MG",0,0,0,0,2020-02-13
"Sudeste","MG",0,0,0,0,2020-02-14
"Sudeste","MG",0,0,0,0,2020-02-15
"Sudeste","MG",0,0,0,0,2020-02-16
"Sudeste","MG",0,0,0,0,2020-02-17
"Sudeste","MG",0,0,0,0,2020-02-18
"Sudeste","MG",0,0,0,0,2020-02-19
"Sudeste","MG",0,0,0,0,2020-02-20
"Sudeste","MG",0,0,0,0,2020-02-21
"Sudeste","MG",0,0,0,0,2020-02-22
"Sudeste","MG",0,0,0,0,2020-02-23
"Sudeste","MG",0,0,0,0,2020-02-24
"Sudeste","MG",0,0,0,0,2020-02-25
"Sudeste","MG",0,0,0,0,2020-02-26
"Sudeste","MG",0,0,0,0,2020-02-27
"Sudeste","MG",0,0,0,0,2020-02-28
"Sudeste","MG",0,0,0,0,2020-02-29
"Sudeste","MG",0,0,0,0,2020-03-01
"Sudeste","MG",0,0,0,0,2020-03-02
"Sudeste","MG",0,0,0,0,2020-03-03
"Sudeste","MG",0,0,0,0,2020-03-04
"Sudeste","MG",0,0,0,0,2020-03-05
"Sudeste","MG",0,0,0,0,2020-03-06
"Sudeste","MG",0,0,0,0,2020-03-07
"Sudeste","MG",0,0,0,0,2020-03-08
"Sudeste","MG",0,0,0,0,2020-03-09
"Sudeste","MG",1,1,0,0,2020-03-10
"Sudeste","MG",0,1,0,0,2020-03-11
"Sudeste","MG",0,1,0,0,2020-03-12
"Sudeste","MG",0,1,0,0,2020-03-13
"Sudeste","MG",0,1,0,0,2020-03-14
"Sudeste","MG",1,2,0,0,2020-03-15
"Sudeste","MG",0,2,0,0,2020-03-16
"Sudeste","MG",0,2,0,0,2020-03-17
"Sudeste","MG",3,5,0,0,2020-03-18
"Sudeste","MG",2,7,0,0,2020-03-19
"Sudeste","MG",8,15,0,0,2020-03-20
"Sudeste","MG",14,29,0,0,2020-03-21
"Sudeste","MG",6,35,0,0,2020-03-22
"Sudeste","MG",3,38,0,0,2020-03-23
"Sudeste","MG",45,83,0,0,2020-03-24
"Sudeste","MG",45,128,0,0,2020-03-25
"Sudeste","MG",2,130,0,0,2020-03-26
"Sudeste","MG",3,133,0,0,2020-03-27
"Sudeste","MG",20,153,0,0,2020-03-28
"Sudeste","MG",36,189,0,0,2020-03-29
"Sudeste","MG",16,205,0,0,2020-03-30
"Sudeste","MG",26,231,0,0,2020-03-31
"Sudeste","MG",30,261,1,1,2020-04-01
"Sudeste","MG",14,275,1,2,2020-04-02
"Sudeste","MG",39,314,1,3,2020-04-03
"Sudeste","MG",56,370,1,4,2020-04-04
